document	label
웃기긴 했어요 캐스팅된 배우들도 완전 빵빵하고..근데 음란 요소가 너무 많이 나와서 좀 별로ㅠㅠㅠ	0
"영화화하기 어려운 원작을 고른 패기는 높이 사지만, 발연기에 산으로 가는 연출은 어쩔."	0
OO넘은 영화인줄...좀 촌스러운 잔잔함ㅜㅜ반전.. 너무 찝찝해요	0
복잡한 생각 필요없다 차라리 로꼬를 보고 말지..	0
사극이어서가 아니라 사극이여서 이정도	0
특별한 이벤트가 없다	0
좋은 소재인데 왜이리 썰정하냐	0
썅하고 욕나오는 영화	0
1탄은 잼께봤는데 2탄은 왜이러니.....	0
난니 모레티가 감독인줄 알았다.	0
좀 식상하지만 그냥 볼만함	0
평점이 8점이라고 에혀...알바새퀴들 진짜 콱	0
"이제 제발 성우가 할일은 성우가하게 하고 연기는 연기자만 합시다. 훌륭한 성우, 배우들 다 냅두고.. 성우할때 배우쓰고 배우가 할일 아이돌이하고 강소라때문에 메리다봐야지 하는사람 몇될까? 그놈에 돈이뭐길래 예술은 그러지 맙시다 좀"	0
이런 걸 제작하는 국가에 대한 궁금증.	0
그럼난 2빠네 ㅋㅋㅋㅋ	0
사회적 관심의 사건을 영화화하면서 거저 먹으려고 한건지 너무 한심하다. 감독의 연출력도 연기자의 연기 역량도 현저히 떨어지는 영화	0
"내가 본 영화중에 제일 재미없고 앞뒤맥락이 안맞고, 캐스팅도 거지다. 차라리 일본인이나 외국인에게 캐스팅을 맞기지.. 일본어도 너무 어설퍼서 재미가 뚝 떨어지며.. 이걸.. 내가 정말 극장에서 봤으면 환불해달라 욕한만한 영화다. ."	0
이특집 누가 기획했나요? 개노잼 ㅋㅋ진짜노잼	0
배우 연기좋고 음악 좋고 영화는 쓰레기다. 기분만 더럽고 허무한 엔딩으로 메세지가 없다.	0
진짜 쓰레기 망작이다. 1점도 아까운 영화	0
"ㅎㅎ 평점 1위 이길레 내립니다,"	0
이 영화보다 포토샵 동영상강의가 더 흥미로울 정도였다.	0
감독님...솔직히...창피하시죠?	0
주상욱 연기. 지겹다...전혀 발전이 없네	0
젠장...시간낭비...	0
하나도 아깝다.	0
재미가 없다는게 최고의 단점이다.	0
예상외였다. 이런 스토리였나? 재미자체가 없다. 미국인들에게 전쟁같은 참혹한 사건이었지만 아직 나는 그 높은 빌딩이 폭삭 주저 앉는다는건 물리학적으로 믿지 못한다. 영화가 전달할려는 메세지는 알겠으나 감춰진 의도가 불분명한건 명확하다.	0
1개주기도아까움 아나 시간아까워ㅡ.ㅡ 진심 제발이런영화왜만듬 어이ㅡㅡ	0
1편보단 재밌지만 별로다	0
만드냐고 고생하고 보냐고 고생한영화	0
내손발 돌려줘...	0
드러운내용 딸아이목숨으로 유부녀를 강간이나하려는 쓰레기같은 영화 에이~퉤퉤	0
시체벌떡거리는거깜짝놀랬따놀래서팝콘목에믹현짠아--쒸	0
지루하기만하더라..	0
개연성 없는 드라마.. 진짜.. 배우들이 아깝다....	0
주인공의 쓸데없는 고뇌와 똥폼 176분 액션 1분	0
김구라 자세가 눈에 거슬리네요...삐딱하니 앉아서...	0
심심해서봤는데.. 별로	0
순간순간 등꼴이 오싹.	0
지루하고 어설픈 영화. 배우들이 아깝다.	0
"왜 자꾸 요즘 중국애니메이션개봉할까? 국교수교때문이라도 그렇지....정말 이건 20초 cf 보다도 더 미숙하다. 너무 수준미달의 영화, 10,000원 주고 보라고 해도 안봅니다."	0
별한개도 아깝다	0
일점주기도아까움 클라라얘기할땐다듣고잇다가갑자기시간없다면서재촉하고 그럴꺼면클라라만부르지!!! 신동엽씨만방송하고 나머지엠씨분들은뭐하시는건지... 진심정신없고 보고나니화가나는방송이네요... 다음주오프닝에서 오늘게스트분들께사과하셧으면좋겟어요 오늘실망입니다	0
유진때문에 끝까지 봤다. 정말 지겨웠다.	0
개연성 전혀없는 시나리오는 전혀신경안쓰고 공포화면만 신경쓴 마지막 짜증 나서	0
terribly boring and unacceptable situations ...	0
유연석 연기 못하던데 연기 하나하나 다 어색해보였음	0
무슨이런영화가다잇을까	0
자세한 이론을 알아도 영화 자체가 재미가 없어~!!!물론 난 뭔말인지 하나도 모르겠지만	0
피비린내가 진동을 하는 역겨운 슬래셔 호러 영화	0
훈훈하기는 한데 로맨틱 코메디면서 둘이 왜 사랑에 빠지는지 설명이 약함. 스토리 이해안됨.	0
뭐 이런 개 뻐 킹한 영화가 있냐. 18	0
"주된 관객층이 어린이라는 것은 알겠지만, 영화엔 뜬금없는 설정과 유치한 슬랩스틱 그리고 틀에 박힌 교훈과 진부한 내용이 너무나 난잡하게 섞여있다."	0
완전 뽀르노넹.. 절대 이해 안 된다.	0
안봣는데 1점이나준다	0
아..여기댓글보고 그래도볼만하겟구나햇는데 시간날렷어요 진짜재미없어요 제가축구좋아해서 봣고 영화 골만큼 기대도안햇믄데 진짜재미없어 ㅡㅡ	0
1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림1개드림	0
여러번 보면 볼수록 허접함의 극치. 싸구려 B급 영화라는 생각을 지울수가 없다. 이범수 말곤 볼게없는 영화	0
이게 7광구만큼 돈을 푸었나?	0
yb는 역시 좋았으나 써니는 몹시 짜증납다	0
세상에서 가장 진부한 이야기가 시작된다.	0
관객유린-ㅜ-ㅜ-ㅜ-ㅜ-ㅜ-	0
공포 호러 영화 같은데.	0
글쎄?그리 재밌나? 꼬마남자 주인공 어릴적 모습보는 재미 정도	0
"왠지 능력이 안되는 아이가 수능만점 노리는 꼴.그냥,능력에 맞게 원서쓰자.꼴사납다."	0
군대에서 본 최악의 영화 베스트에 꼽히는 영화 중 하나.	0
네드의 순수함은 비현실적이라 좋앗지만 작품은 꽝이다 이런걸 영화라만들다니	0
일반 시민의 목숨따윈 안중에 없고 대통령 딸이면 목숨걸고 구해야하는건지에 대한 의문이 영화보는 내내 답답함 더군다나 자기 눈앞에서 목숨을 버리기까지 하면서 구출하려하는데 그 딸은 ㄱ철없고 개념없는 행동만 하고.. 짜증나서 채널 돌렸음	0
개봉년도에 본걸로 평점준거다	0
보다가 말았지만 tv 전기세가 아까웠다	0
탐욕을 이기는 순수함.. 당시 가학적 개그코드를 충실히 따른 영화.. 22년전 만들어진 영화임을 감안할 필요는 있겠다.	0
이건 뭐.. 뭘 만들겠단 건지.. 말겠다는 건지.. 흠..	0
개 잡스러운 동영상. 사디즘 마조히즘 때문에그런게아니다. 감독ㅅㄲ는 피터라는 인물은왜넣은것인가 약혼전까지 갖고놀다가 아니다싶어 쓰레기 버리듯이 버리고 딴남자한테 가네 양쪽 저울질하다가 결국 쾌락과 돈을택하는 OOO의내용을 다룬 동영상이다. 영화? ㅋㅋ	0
진심 실망한드라마 갈수록지루해지고 질질끌지를않나 그리고 나는 계속 둘이몸바껴서 경준이인모습으로 다란이한테 가는모습을 보고싶엇는데 결국 몸은바꼇어도 결말이 흐지부지 똑같이 윤재몸으로 경준이영혼이 감ㅋㅋ	0
이건 돈많은 사람이 바야한다..	0
현실성 너무없다 도망칠기회가 얼마나 많았는데 내용은 참신한데 점점 질질끌때마다 B급 영화 느낌 물신남 아니무슨 도망을 안가	0
별로였다..	0
"감독이 개 쓰레기네. 당시 미성년자인 여주 댈따가, 12세 영화에서 전라 노출을 감행 시키다니 -_-;;"	0
제국주의 미화	0
......................제발 더이상 피해자 안나오길 빕니다......................	0
3류... 10류까지 있담 11류인 영화	0
왕짜증첨부터 꼬박봤는데 어제 진짜 루나엄마땜에 그동안 본거 후회했음아주 루비를 죽여라 그냥저게뭐냐진짜	0
진짜 아만다 땜에 봤다. 케릭들을 넘 평면적으로 풀었고 연계성도 약하고 그래서 극의 긴장감도 느슨하고 게리도 활용 못 하고.. 뜬금없이 막장드라마 됨 ㅋ	0
슬픔주려고 쥐어짜는 느낌	0
어휴 쓰레기 으휴 쓰레기!	0
역시 시청률에는 막장 드라마가 최고. 드리마 시청률 1위 왕가네 식구들 2위 사랑은 노래를 타고	0
2012년에 본영화인대 솜이랑 키작은남자 살아서 나감	0
다른분들처럼 저역시 메리다 목소리가 넘 거슬리네요~메리다 더빙을 성우분이 하셨다면 느낌이 많이 달랐을 것 같아 많이 아쉽네요....	0
공자가 평민들을 동원하여 먼지바람을 일으켜 마치 대군이 온 거 처럼 제나라 왕과 군사들을 속이는 장면에서 영화를 삭제해 버렸다!	0
재밌긴한데 너무 질질끈다~~~~	0
공포도 스릴도 재미도 쥐콩만큼도 없는 흔해빠진 느낌의 꼬맹이 공포스릴러.	0
인간미를 잃고 겉만 뻔지르르한... 007 사상 최하의 영화였던 것으로 기억된다.	0
영화에대사한마디 않나오고별로임	0
지금 당장 포토만 켜도 이 영화 CG를 볼수있습니다	0
감독 죽는다..진짜 ~	0
아무리 성룡이라도 이건 너무 유치하고 재미없음	0
마지막 그럴만한 이유를 달지만 중간 중간 어이없는 전개와 멍청한 행동들은 도저히 이해가 가지 않는다	0
ㅋㅋㅋㅋㅋㅋㅋㅋ	0
나가사와 마사미는 딱 두장면 등장..격투기 선수만 잔뜩..돈프라이.세포.게리굿릿지	0
오유에서 왔어요!	0
일본애들은 환타지 애니 세계에 사는데 애니나 만들지 왜 자꾸 영화를 만드는지 모르겠다. 이 필름을 가져다가 똥닦는 휴지로밖에 쓸데가 없다.	0
나루토 극장판의 변비중 하나	0
배우들 연기력이 너무 떨어진다 어색하다 휴대폰 동영상 보는듯한 느낌 촬열 기술부족인가 아니면 정말 휴대폰으로 촬영을 했는가 의문이 드는 영화 내용은 그럭저럭 하지만 연기하는것이 너무 어색해서 보는내내 내가 더 어색해졌다	0
조안 노출로 어그로 끌더니 교복 풀어진게 노출이냐? 시상식 때도 그것보단 많이 보여	0
전개되는 과정과 결말이 뭔가 유치하고 어설픈탓에 감동도 여운도 별로...	0
평점내리기	0
이정도 점수 주는것만으로도 이영화는 쓰레기다 차라리 5이나 봐라	0
정은이 짜샤	0
옳소 제목만 요리요~!	0
"그림도, 스토리도 죄다 대충. 왜 만드는지 아리송하다."	0
돌고래편은 감동인데 예전만큼의 재미는없는듯.. 제작진 출연진 모두 더 분발하셨으면..화이팅	0
독특한 시각과 개성있는 연출력. 그러나 네러티브가 부족하고 매우 불편하다.	0
2편에 비해 많이 떨어짐..2편은 스토리가 좋던데..	0
배우들의 연기력은 너무 오버하거나 어색하고 보는 내내 타짜가 생각난다. 중간중간 무슨법칙 하면서 글자 나오고 고스톱중에 호들갑 떨면서 주의 산만시키는 방법등 타짜에서 나오는 장면이 너무 많음.	0
존나 무슨 믹서기냐고 ㅡㅡ	0
욱일승천기부터가 마음에 안들엇다	0
이 점수는 하이랜더에 대한 예의의 점수다	0
"이런것도 영화라고 만드나?? 어이가 없다,ㅋㅋㅋ"	0
"스토리 텔링능력의 부족함을, 주인공의 싸이코패스성향으로 거칠게 덮어보려했던 C급영화."	0
얄팍한 기술.	0
기타노 타케시가 여기에 출연했다니...	0
영화적 낭비이며 역사에 대한 장난질.	0
욕많이 달리니까 슴부수 띄우네...	0
"초반부는 그럴듯한데, 끝까지 보면 시간 아까울 거야"	0
배우는 좋은데 작가가....	0
요즘 시대에 안나온게 다행이지	0
good	0
장국영 역대 작품중 색정남녀와 함께 가장 최악의 작품. 저급한 각본과 전개	0
진짜 긴급조치119보다 쓰레기	0
ㅡㅡ 진ㅉㅏㅡㅡ 흐흠 ㅡㅡ ㅡㅡ 어쩔	0
1점주기도아까운 OOO기막장영화 진짜비추다	0
우라사와 나오키 봉준호 걷어차더니 이런 영화만듬.. 만화는 잘하는데 영화는 못하나봐	0
나는 너희들이랑 생각이 달라	0
주상욱 이거 왜 찍음? 아 안타까움	0
평점이 높아서 놀랐네요 개그코드가 안맞는지 재미도 없고 끝까지 보자 해서 본듯	0
케이블에서 그만 좀 재탕해라.	0
전쟁을 리얼하게 잘표현했다. 뛰어난 CG는 눈을 홀릴만하다. 내용은 글쎄. 영화속 장동건과 오다기리조의 우정은 도저히 납득하기 힘들다. 친구가 되기까지의 감정선이 급전개 된다. 소련급습을 알려주는것부터 이해되지않는다. 장동건은 보살역할을 맡은것인가?	0
good	0
ㅋㅋㅋ 수위과 높은 사랑과 전쟁 한편이네요. 10점 주는 사람들은 다들 지인인가??;;그리고 몸매 좋은건 인정	0
마이클베이는 감독을 그만두라 돈이 아깝다	0
이 영화 한줄 평? 도로에서 로드킬 당한 고양이 시체와 눈 마주친 느낌.	0
부산이 아버지 부에 뫼산?	0
소설 원작을 실망시키는구나.	0
2002년 작품치고는 이해안가는 CG와 산으로가는 스토리빼고는 좋았는데..	0
최악 남자주인공 빨아주는 여자들만 아니여도 5정대 나왔을텐데..	0
진짜쓰레기드라마.. 작가가제일미쳤다 하..사람스트레스혈압지수올리는데 최고네 미친	0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어이없다 싸이코나오는데 재미없고 감흥없고	0
완전 지지	0
머 이딴 막장이 다 있어 ㅡㅡ 바람피고 간한번 이식해주면 다 용서되는겨? 우와 진짜 욕나온다... 작가 당신이라면 배우자 용서하겠소? 자기 입장이되서 써야지 머이딴식으로 결말을지어 차라리 혼자 멋잇게 아들 잘 돌보고 그런 멋진엄마만들지 아 욕나온다	0
큰 감흥을 전혀 주지 못한다 음악은 좋다	0
유치하긴하다 많.이.	0
보는 내내 답답하다. 영화가 왜 이렇게 답답하기만 한가 라는 의문으로 관객을 울부짖게 만든다.	0
이상해 한마디로 정의됨 몰입감 제로에요5점이하가 정답임	0
무슨 코미디가 이렇게 안 웃겨	0
휴진짜롤링스톤즈를좋아하는사람만	0
배우들이 너무 배우처럼 안 생겼다 -_-	0
고무고문ㄷㄴ·귻ㅂㄷㅂㄷ	0
왠만큼 OO같으면 초반에보다껏을텐데 OO력이 너무커서 끝까지 다봤음 화면 연출은 굉장히 잔인하고 그로테스 한데 분위기는 우스꽝스럽게가고노래는 솔직히 락음악 좋아하는편이라 잘듣는데 오페라가수들이 부르니 굉장히 병맛임 별로임	0
음. 지금 보고 있는 중. 진심 지루하고 군더더기가 정말 많음. 더빙인데 어색하고 톤이 완전 지루함	0
살다 살다 진짜 이런 쓰레기 영화는 처음본다....	0
